order_id,customer_id,product_id,gift_card_id,payment_method,quantity,order_timestamp,payment_timestamp,order_status,shipment_id
ORD-0574,01HQZS38WG8S1THR49J3J5XZ8S,5560-fhk-6807,NA,Credit Card,5,2024-02-20T00:00:00Z,2024-02-22T03:00:00Z,Out for Delivery,SHIP00222
ORD-0575,01HQZS39MCNFGHS7MC9GTZ4HB9,1331-rzp-6435,NA,Credit Card,1,2024-02-14T00:00:00Z,2024-02-16T16:00:00Z,Shipped,SHIP00579
ORD-0576,01HQZS38XY89ACWNM9CFSDD5YJ,8772-xef-9597,NA,NA,1,2024-02-08T00:00:00Z,2024-02-09T07:00:00Z,Pending Payment,NA
ORD-0577,01HQZS38WEDQXH6AW7MBAW6TFZ,2969-cmd-8655,NA,Credit Card,3,2024-02-26T00:00:00Z,2024-02-28T23:00:00Z,Shipped,SHIP00201
ORD-0578,01HQZS3ADQEN81VBF6DPCQ4K19,9574-brk-9651,NA,Debit Card,3,2024-02-14T00:00:00Z,2024-02-15T23:00:00Z,Out for Delivery,SHIP00963
ORD-0579,01HQZS38SFBRSN3RB2RGW5RKQR,2583-nlk-0805,NA,PayPal,2,2024-02-10T00:00:00Z,2024-02-10T02:00:00Z,Cancelled,NA
ORD-0580,01HQZS3ACDJZD6QTEC132F7NSJ,5534-fql-1567,NA,NA,2,2024-02-08T00:00:00Z,2024-02-08T02:00:00Z,Pending Payment,NA
ORD-0581,01HQZS39M5YDD6XFANZ1ETWMT8,4805-cpu-8275,NA,Debit Card,2,2024-02-04T00:00:00Z,2024-02-06T02:00:00Z,Shipped,SHIP00566
ORD-0582,01HQZS39JTXWR305VZ8JZX342W,9609-hxq-6299,d3038cb7-af5d-4b79-b6d0-f4f8260fa62d,Gift Card,4,2024-02-19T00:00:00Z,2024-02-21T22:00:00Z,Processing,SHIP00552
ORD-0583,01HQZS39DMN8WYAP4086FZGP7A,1478-dkc-7267,NA,Debit Card,3,2024-02-02T00:00:00Z,2024-02-02T10:00:00Z,Cancelled,NA
ORD-0584,01HQZS38WEDQXH6AW7MBAW6TFZ,7013-smv-9960,NA,Credit Card,4,2024-02-23T00:00:00Z,2024-02-24T14:00:00Z,Cancelled,NA
ORD-0585,01HQZS3ACDJZD6QTEC132F7NSJ,3700-yod-2141,NA,Debit Card,1,2024-02-09T00:00:00Z,2024-02-10T17:00:00Z,Shipped,SHIP00883
ORD-0586,01HQZS3AF4X15137J7C9PECPT6,2179-kqi-1903,NA,Credit Card,4,2024-02-01T00:00:00Z,2024-02-01T05:00:00Z,Processing,SHIP00996
ORD-0587,01HQZS39DVPM3HF4YF4H6380RT,5004-ezb-9817,f78bb257-8eb2-4bd7-9d8f-ec30baeb9822,Gift Card,4,2024-02-17T00:00:00Z,2024-02-19T09:00:00Z,Cancelled,NA
ORD-0588,01HQZS38Q41N1V3BRC4WVPCE8R,5560-fhk-6807,NA,Credit Card,2,2024-02-12T00:00:00Z,2024-02-13T16:00:00Z,Out for Delivery,SHIP00074
ORD-0589,01HQZS3A8D921V4PC8R1SCNXXA,3381-fsr-2733,NA,PayPal,3,2024-02-16T00:00:00Z,2024-02-18T17:00:00Z,Cancelled,NA
ORD-0590,01HQZS39C4CP9WYFXBCMDF1MFP,9988-aoi-8438,NA,PayPal,3,2024-02-19T00:00:00Z,2024-02-19T17:00:00Z,Cancelled,NA
ORD-0591,01HQZS39R51SVV41TZN1PHCRB4,9967-vwx-1684,0b7c03fd-6a62-45ac-8fe7-3075f59e9d17,Gift Card,4,2024-02-09T00:00:00Z,2024-02-09T15:00:00Z,Delivered,SHIP00640
ORD-0592,01HQZS39D0XW2VA2B455P9HEE0,9786-afp-1463,NA,PayPal,3,2024-02-25T00:00:00Z,2024-02-25T03:00:00Z,Processing,SHIP00380
ORD-0593,01HQZS38ZDNERDCMWBHE93T6HW,4584-tdj-8833,81689e74-024b-4895-af00-83daa046fcf0,Gift Card,2,2024-02-08T00:00:00Z,2024-02-09T23:00:00Z,Processing,SHIP00311
ORD-0594,01HQZS39CYBC3S62XKZ2B3B5VZ,1977-jsl-6327,NA,PayPal,2,2024-02-16T00:00:00Z,2024-02-18T10:00:00Z,Cancelled,NA
ORD-0595,01HQZS3ACDJZD6QTEC132F7NSJ,8772-xef-9597,NA,Credit Card,3,2024-02-16T00:00:00Z,2024-02-17T23:00:00Z,Processing,SHIP00892
ORD-0596,01HQZS38XHRJME10Q4N4DA3NF3,6915-bdh-7259,NA,Credit Card,5,2024-02-16T00:00:00Z,2024-02-17T03:00:00Z,Cancelled,NA
ORD-0597,01HQZS3ACDJZD6QTEC132F7NSJ,5546-xzt-7707,0e8cf3ee-6176-4d70-8eb4-dc246699375d,Gift Card,1,2024-02-11T00:00:00Z,2024-02-12T16:00:00Z,Cancelled,NA
ORD-0598,01HQZS3A98YQAJT8W2FG6CQXH2,6331-fmm-8857,NA,NA,5,2024-02-23T00:00:00Z,2024-02-25T20:00:00Z,Pending Payment,NA
ORD-0599,01HQZS3AB446YGT89H89T4ZW63,6809-rbv-8821,NA,PayPal,1,2024-02-20T00:00:00Z,2024-02-20T17:00:00Z,Processing,SHIP00858
ORD-0600,01HQZS39FS52NS4NXF080CAZE9,5534-fql-1567,NA,NA,3,2024-02-05T00:00:00Z,2024-02-05T08:00:00Z,Pending Payment,NA
ORD-0601,01HQZS38QSSJ1MYD0C10WENNF5,6122-rto-7326,NA,PayPal,3,2024-02-04T00:00:00Z,2024-02-04T20:00:00Z,Delivered,SHIP00091
ORD-0602,01HQZS39DEQDTJC46WNPM76N2G,7505-uvd-4592,NA,Debit Card,2,2024-02-10T00:00:00Z,2024-02-10T09:00:00Z,Cancelled,NA
ORD-0603,01HQZS38Q41N1V3BRC4WVPCE8R,2128-nbv-7952,NA,PayPal,1,2024-02-29T00:00:00Z,2024-03-01T23:00:00Z,Processing,SHIP00073
ORD-0604,01HQZS38KRC38NFNQR9QF1MTBZ,9897-mvb-8129,NA,Debit Card,3,2024-02-15T00:00:00Z,2024-02-17T15:00:00Z,Shipped,SHIP00001
ORD-0605,01HQZS3A96Y59XMJJ46835PC5K,2658-nib-8410,f78bb257-8eb2-4bd7-9d8f-ec30baeb9822,Gift Card,3,2024-02-03T00:00:00Z,2024-02-05T03:00:00Z,Processing,SHIP00789
ORD-0606,01HQZS39P3DARVE8A1P2VZVPG7,0989-puw-7394,NA,PayPal,2,2024-02-06T00:00:00Z,2024-02-07T18:00:00Z,Out for Delivery,SHIP00627
ORD-0607,01HQZS3A8B99WSFARKSXWB5XR4,3381-fsr-2733,NA,Debit Card,1,2024-02-20T00:00:00Z,2024-02-22T10:00:00Z,Processing,SHIP00762
ORD-0608,01HQZS38QX5VBYYWBPF6S7NRQY,2825-roz-9932,NA,Debit Card,1,2024-02-11T00:00:00Z,2024-02-12T17:00:00Z,Processing,SHIP00114
ORD-0609,01HQZS3ACDJZD6QTEC132F7NSJ,2183-bnm-4747,NA,NA,4,2024-02-10T00:00:00Z,2024-02-10T11:00:00Z,Pending Payment,NA
ORD-0610,01HQZS3A60MK2C9GJEBKJ1T82V,8994-zxo-6452,NA,Credit Card,2,2024-02-25T00:00:00Z,2024-02-27T15:00:00Z,Processing,SHIP00689
ORD-0611,01HQZS39DEQDTJC46WNPM76N2G,6606-fox-4369,NA,Debit Card,2,2024-02-06T00:00:00Z,2024-02-08T08:00:00Z,Shipped,SHIP00401
ORD-0612,01HQZS38Q41N1V3BRC4WVPCE8R,9377-uoq-1066,NA,Debit Card,4,2024-02-12T00:00:00Z,2024-02-13T19:00:00Z,Shipped,SHIP00074
ORD-0613,01HQZS39JTXWR305VZ8JZX342W,4584-tdj-8833,b640f8a8-d182-43fc-950f-535fe731b37f,Gift Card,2,2024-02-28T00:00:00Z,2024-02-29T09:00:00Z,Delivered,SHIP00554
ORD-0614,01HQZS3A6G0XVEQ9MV1A99A1PR,0443-tnx-6485,NA,NA,3,2024-02-19T00:00:00Z,2024-02-20T22:00:00Z,Pending Payment,NA
ORD-0615,01HQZS39FG5QBNT1QE1GE1RWWP,5504-jsr-4763,NA,NA,2,2024-02-14T00:00:00Z,2024-02-16T05:00:00Z,Pending Payment,NA
ORD-0616,01HQZS3AE36SXDAYSFRWCC3EDH,2183-bnm-4747,80eb55dd-3629-4dfb-ba04-b56d510a9a04,Gift Card,4,2024-02-14T00:00:00Z,2024-02-16T16:00:00Z,Processing,SHIP00970
ORD-0617,01HQZS39R51SVV41TZN1PHCRB4,4488-xnr-2917,NA,Credit Card,3,2024-02-14T00:00:00Z,2024-02-16T22:00:00Z,Out for Delivery,SHIP00637
ORD-0618,01HQZS39D985AD55EZ746WF0QR,3980-wjg-3690,NA,PayPal,4,2024-02-27T00:00:00Z,2024-02-27T17:00:00Z,Processing,SHIP00397
ORD-0619,01HQZS38ME4HZH8JQN977RFTE8,0239-sss-2251,NA,PayPal,1,2024-02-19T00:00:00Z,2024-02-20T23:00:00Z,Delivered,SHIP00011
ORD-0620,01HQZS39NY3AEA9AYBZQBE1JXV,5907-img-0199,NA,Credit Card,5,2024-02-25T00:00:00Z,2024-02-27T01:00:00Z,Out for Delivery,SHIP00625
ORD-0621,01HQZS3A6G0XVEQ9MV1A99A1PR,9174-pjf-7215,NA,PayPal,4,2024-02-15T00:00:00Z,2024-02-18T00:00:00Z,Out for Delivery,SHIP00707
ORD-0622,01HQZS38PMDVKB1S9SK6ZAJ6GG,3381-fsr-2733,c66d6531-41c0-41c0-be4f-aec006e27686,Gift Card,3,2024-02-20T00:00:00Z,2024-02-21T02:00:00Z,Cancelled,NA
ORD-0623,01HQZS3A847JNKQM3H47SEA4CP,4127-qla-0411,cb88deba-ae1a-44c4-8d20-d1e43ced47ce,Gift Card,2,2024-02-16T00:00:00Z,2024-02-17T22:00:00Z,Processing,SHIP00755
ORD-0624,01HQZS38XQRJRSHMAGT8ZB6JWR,6895-qwg-9407,NA,Credit Card,5,2024-02-21T00:00:00Z,2024-02-23T05:00:00Z,Out for Delivery,SHIP00273
ORD-0625,01HQZS38VHYD24F1VP0CYKGBND,4127-qla-0411,e2645552-3409-4cdb-9645-f2a759d64752,Gift Card,1,2024-02-09T00:00:00Z,2024-02-10T16:00:00Z,Delivered,SHIP00182
ORD-0626,01HQZS3A8B99WSFARKSXWB5XR4,3182-bjo-1551,NA,Debit Card,1,2024-02-11T00:00:00Z,2024-02-13T18:00:00Z,Processing,SHIP00760
ORD-0627,01HQZS3A96Y59XMJJ46835PC5K,3506-ltd-9892,NA,NA,4,2024-02-24T00:00:00Z,2024-02-25T15:00:00Z,Pending Payment,NA
ORD-0628,01HQZS38PMDVKB1S9SK6ZAJ6GG,1478-dkc-7267,NA,Credit Card,4,2024-02-24T00:00:00Z,2024-02-24T11:00:00Z,Shipped,SHIP00050
ORD-0629,01HQZS3AF4X15137J7C9PECPT6,9897-mvb-8129,ddc5df07-3167-4b8b-b8f6-3050d08174e8,Gift Card,5,2024-02-25T00:00:00Z,2024-02-26T19:00:00Z,Delivered,SHIP00994
ORD-0630,01HQZS39DVPM3HF4YF4H6380RT,3448-zlg-3622,NA,Debit Card,2,2024-02-05T00:00:00Z,2024-02-06T04:00:00Z,Processing,SHIP00443
ORD-0631,01HQZS3A7SBWQ5J00MDQBSQZVM,9967-vwx-1684,NA,Credit Card,2,2024-02-28T00:00:00Z,2024-02-29T17:00:00Z,Shipped,SHIP00740
ORD-0632,01HQZS38X281N3C89KS61H3ZVS,3183-hlz-0188,NA,Debit Card,5,2024-02-07T00:00:00Z,2024-02-09T05:00:00Z,Delivered,SHIP00239
ORD-0633,01HQZS3ACMRNXCXYEBVGYF4AH4,9967-vwx-1684,NA,Debit Card,5,2024-02-21T00:00:00Z,2024-02-23T05:00:00Z,Processing,SHIP00901
ORD-0634,01HQZS38RHAP1J8EZHKCEGWT7E,9600-jzo-7284,NA,NA,5,2024-02-18T00:00:00Z,2024-02-20T03:00:00Z,Pending Payment,NA
ORD-0635,01HQZS3AAV5SECZ0ENAEW3B6M2,6331-fmm-8857,NA,Debit Card,1,2024-02-26T00:00:00Z,2024-02-28T22:00:00Z,Shipped,SHIP00830
ORD-0636,01HQZS38QSSJ1MYD0C10WENNF5,0239-sss-2251,NA,Debit Card,5,2024-02-03T00:00:00Z,2024-02-03T06:00:00Z,Shipped,SHIP00094
ORD-0637,01HQZS3ADKTGF34K6XJEKBJCAP,1478-dkc-7267,NA,NA,2,2024-02-02T00:00:00Z,2024-02-04T02:00:00Z,Pending Payment,NA
ORD-0638,01HQZS39DEQDTJC46WNPM76N2G,8535-oih-1501,NA,NA,4,2024-02-26T00:00:00Z,2024-02-27T12:00:00Z,Pending Payment,NA
ORD-0639,01HQZS38QX5VBYYWBPF6S7NRQY,7197-oxg-8083,e5b18a7c-5428-4b57-8aad-d023b1c7bdf7,Gift Card,4,2024-02-25T00:00:00Z,2024-02-26T13:00:00Z,Shipped,SHIP00112
ORD-0640,01HQZS38Q41N1V3BRC4WVPCE8R,5116-vjq-2956,bcd61684-5aaa-41c9-b524-d63bdd9a6382,Gift Card,3,2024-02-07T00:00:00Z,2024-02-08T06:00:00Z,Shipped,SHIP00063
ORD-0641,01HQZS3A5R7JWXW3Y842KDXXS1,8396-fjt-9291,NA,Debit Card,2,2024-02-23T00:00:00Z,2024-02-25T04:00:00Z,Delivered,SHIP00674
ORD-0642,01HQZS38RX3DP4C776K8W3G24B,2901-cyy-6826,NA,NA,1,2024-02-08T00:00:00Z,2024-02-08T02:00:00Z,Pending Payment,NA
ORD-0643,01HQZS3AA5B6Q0ZGTDH6M8HP1G,0989-puw-7394,NA,NA,2,2024-02-11T00:00:00Z,2024-02-13T16:00:00Z,Pending Payment,NA
ORD-0644,01HQZS39EB5YNBV1PD9967KY2A,9639-sot-9274,NA,Debit Card,2,2024-02-10T00:00:00Z,2024-02-12T23:00:00Z,Cancelled,NA
ORD-0645,01HQZS39D0XW2VA2B455P9HEE0,2969-cmd-8655,NA,PayPal,1,2024-02-10T00:00:00Z,2024-02-11T00:00:00Z,Out for Delivery,SHIP00373
ORD-0646,01HQZS3AB446YGT89H89T4ZW63,9600-jzo-7284,NA,NA,2,2024-02-04T00:00:00Z,2024-02-05T22:00:00Z,Pending Payment,NA
ORD-0647,01HQZS38ZKM98M99APTJ277HG7,8063-iwl-2754,cd5bf013-42e1-48f7-bcda-3986fea85af9,Gift Card,2,2024-02-21T00:00:00Z,2024-02-21T22:00:00Z,Processing,SHIP00338
ORD-0648,01HQZS38NM1G3K5K605GW27GF5,4163-cos-4183,NA,Credit Card,1,2024-02-07T00:00:00Z,2024-02-07T19:00:00Z,Delivered,SHIP00035
ORD-0649,01HQZS3A5R7JWXW3Y842KDXXS1,6435-vkg-5769,NA,Debit Card,5,2024-02-01T00:00:00Z,2024-02-02T21:00:00Z,Shipped,SHIP00675
ORD-0650,01HQZS38MSWSKPSJ47RTE0Z30C,6331-fmm-8857,e21044f0-d82b-4e67-8211-186ebdba69f3,Gift Card,1,2024-02-27T00:00:00Z,2024-02-27T09:00:00Z,Shipped,SHIP00027
ORD-0651,01HQZS3A6YSS03C1PYDB0JNFBA,4584-tdj-8833,NA,PayPal,1,2024-02-21T00:00:00Z,2024-02-22T18:00:00Z,Processing,SHIP00714
ORD-0652,01HQZS3A98YQAJT8W2FG6CQXH2,1018-yyz-6226,NA,Credit Card,5,2024-02-27T00:00:00Z,2024-02-28T12:00:00Z,Shipped,SHIP00800
ORD-0653,01HQZS39E90ZAJ60EZQZW2D4GT,8063-iwl-2754,NA,Debit Card,3,2024-02-15T00:00:00Z,2024-02-15T11:00:00Z,Delivered,SHIP00469
ORD-0654,01HQZS38Q41N1V3BRC4WVPCE8R,9174-pjf-7215,c1fb7934-40ca-4ae0-8b09-e0280f38c1ec,Gift Card,4,2024-02-26T00:00:00Z,2024-02-27T20:00:00Z,Shipped,SHIP00075
ORD-0655,01HQZS39FS52NS4NXF080CAZE9,6933-gij-4050,NA,Credit Card,4,2024-02-13T00:00:00Z,2024-02-14T00:00:00Z,Delivered,SHIP00517
ORD-0656,01HQZS39R51SVV41TZN1PHCRB4,9967-vwx-1684,NA,Debit Card,4,2024-02-29T00:00:00Z,2024-03-02T14:00:00Z,Processing,SHIP00641
ORD-0657,01HQZS39FS52NS4NXF080CAZE9,6211-swd-9194,NA,NA,5,2024-02-05T00:00:00Z,2024-02-07T08:00:00Z,Pending Payment,NA
ORD-0658,01HQZS38RM856ZNM5P617RFM0W,1018-yyz-6226,d7396f6a-31a3-47fd-b522-97f96d54dfd5,Gift Card,1,2024-02-15T00:00:00Z,2024-02-17T03:00:00Z,Out for Delivery,SHIP00134
ORD-0659,01HQZS38XHRJME10Q4N4DA3NF3,0168-sqp-9949,c8f5d68a-6c32-437d-adc6-3575d4cad2fa,Gift Card,2,2024-02-25T00:00:00Z,2024-02-26T14:00:00Z,Cancelled,NA
ORD-0660,01HQZS38NM1G3K5K605GW27GF5,2130-djy-0035,NA,Credit Card,3,2024-02-01T00:00:00Z,2024-02-03T12:00:00Z,Delivered,SHIP00045
ORD-0661,01HQZS38QJBCBRXYQCFV4SN48Q,2627-kdl-2059,NA,Credit Card,5,2024-02-29T00:00:00Z,2024-02-29T14:00:00Z,Out for Delivery,SHIP00079
ORD-0662,01HQZS38ZDNERDCMWBHE93T6HW,8535-oih-1501,NA,Debit Card,1,2024-02-05T00:00:00Z,2024-02-05T01:00:00Z,Processing,SHIP00315
ORD-0663,01HQZS39E0N08BW659PGS5N72C,8772-xef-9597,NA,NA,3,2024-02-03T00:00:00Z,2024-02-03T19:00:00Z,Pending Payment,NA
ORD-0664,01HQZS39NWNM280ZX4PTT0SFT4,9468-tdt-5532,NA,Debit Card,1,2024-02-13T00:00:00Z,2024-02-15T06:00:00Z,Out for Delivery,SHIP00612
ORD-0665,01HQZS38T570T4KMRA5WS6Y6AY,9786-afp-1463,NA,Credit Card,5,2024-02-19T00:00:00Z,2024-02-21T09:00:00Z,Processing,SHIP00175
ORD-0666,01HQZS3AE4QHXSTDGVP00FH952,9988-aoi-8438,NA,Debit Card,3,2024-02-16T00:00:00Z,2024-02-17T09:00:00Z,Processing,SHIP00977
ORD-0667,01HQZS38KRC38NFNQR9QF1MTBZ,9786-afp-1463,NA,Credit Card,5,2024-02-11T00:00:00Z,2024-02-11T05:00:00Z,Out for Delivery,SHIP00003
ORD-0668,01HQZS3ACT7VQEQ9TRK3S38NSD,6331-fmm-8857,NA,Debit Card,2,2024-02-17T00:00:00Z,2024-02-18T16:00:00Z,Out for Delivery,SHIP00916
ORD-0669,01HQZS39FG5QBNT1QE1GE1RWWP,3980-wjg-3690,NA,Credit Card,5,2024-02-14T00:00:00Z,2024-02-16T21:00:00Z,Processing,SHIP00505
ORD-0670,01HQZS3ADKTGF34K6XJEKBJCAP,5813-uxb-8888,NA,NA,2,2024-02-24T00:00:00Z,2024-02-25T06:00:00Z,Pending Payment,NA
ORD-0671,01HQZS3A3P8MZAB8AHY26TV145,1331-rzp-6435,NA,PayPal,1,2024-02-05T00:00:00Z,2024-02-06T10:00:00Z,Processing,SHIP00655
ORD-0672,01HQZS3ACDJZD6QTEC132F7NSJ,3047-avs-9648,3014edd1-7db0-4e6e-b19d-5bc9ff355b9c,Gift Card,5,2024-02-17T00:00:00Z,2024-02-18T06:00:00Z,Out for Delivery,SHIP00888
ORD-0673,01HQZS3A72WHNQVT800NKTXQ6S,7197-oxg-8083,NA,NA,5,2024-02-27T00:00:00Z,2024-02-27T17:00:00Z,Pending Payment,NA
ORD-0674,01HQZS38NFAMVH5N51426R4G37,1372-kfx-6860,NA,Debit Card,1,2024-02-23T00:00:00Z,2024-02-24T20:00:00Z,Shipped,SHIP00032
ORD-0675,01HQZS3AF4X15137J7C9PECPT6,5116-vjq-2956,8c6c1430-4ff6-475b-86ce-c0dd13d3a086,Gift Card,4,2024-02-03T00:00:00Z,2024-02-04T04:00:00Z,Delivered,SHIP00993
ORD-0676,01HQZS38T570T4KMRA5WS6Y6AY,0443-tnx-6485,549fe87e-6629-4025-b78a-ffd5e51726b9,Gift Card,1,2024-02-16T00:00:00Z,2024-02-18T01:00:00Z,Processing,SHIP00171
ORD-0677,01HQZS38ZKM98M99APTJ277HG7,2183-bnm-4747,NA,NA,2,2024-02-09T00:00:00Z,2024-02-09T15:00:00Z,Pending Payment,NA
ORD-0678,01HQZS38ZDNERDCMWBHE93T6HW,8612-swk-4072,b7a30389-36c4-42e2-8b58-7a6718d6adf5,Gift Card,5,2024-02-27T00:00:00Z,2024-02-29T05:00:00Z,Out for Delivery,SHIP00320
ORD-0679,01HQZS3A4PFHZCJBQ5JEN1Q9Y6,2183-bnm-4747,NA,PayPal,5,2024-02-23T00:00:00Z,2024-02-25T05:00:00Z,Delivered,SHIP00661
ORD-0680,01HQZS39N71RXPCMSHSNRACWMS,3182-bjo-1551,NA,Credit Card,3,2024-02-12T00:00:00Z,2024-02-14T08:00:00Z,Delivered,SHIP00589
ORD-0681,01HQZS38WEDQXH6AW7MBAW6TFZ,9639-sot-9274,ad0d714f-c219-47b2-94eb-e2d7506d0dd0,Gift Card,3,2024-02-09T00:00:00Z,2024-02-11T22:00:00Z,Processing,SHIP00210
ORD-0682,01HQZS39DEQDTJC46WNPM76N2G,6915-bdh-7259,5ef16ebd-74ff-472c-9ccb-5b07626d194d,Gift Card,5,2024-02-22T00:00:00Z,2024-02-22T05:00:00Z,Delivered,SHIP00405
ORD-0683,01HQZS3ACA7KDDAAZWS087T2JD,6435-vkg-5769,NA,Credit Card,1,2024-02-03T00:00:00Z,2024-02-04T05:00:00Z,Processing,SHIP00872
ORD-0684,01HQZS39NTPRK044E5R6BW75E7,5534-fql-1567,ddc5df07-3167-4b8b-b8f6-3050d08174e8,Gift Card,3,2024-02-21T00:00:00Z,2024-02-22T08:00:00Z,Out for Delivery,SHIP00609
ORD-0685,01HQZS39EB5YNBV1PD9967KY2A,9967-vwx-1684,9a7c74fd-f97c-44b4-8bd8-4994b8f6a3a0,Gift Card,1,2024-02-12T00:00:00Z,2024-02-14T10:00:00Z,Out for Delivery,SHIP00475
ORD-0686,01HQZS3AAYMQZDY54ZYMZQ8GYS,6915-bdh-7259,NA,PayPal,4,2024-02-09T00:00:00Z,2024-02-10T09:00:00Z,Cancelled,NA
ORD-0687,01HQZS3A4PFHZCJBQ5JEN1Q9Y6,9103-pfw-2928,NA,Debit Card,4,2024-02-21T00:00:00Z,2024-02-21T22:00:00Z,Cancelled,NA
ORD-0688,01HQZS39NWNM280ZX4PTT0SFT4,3417-zjy-8973,ffd202e2-8538-420c-9a9d-989dcae6310f,Gift Card,3,2024-02-17T00:00:00Z,2024-02-19T18:00:00Z,Out for Delivery,SHIP00615
ORD-0689,01HQZS3A7SBWQ5J00MDQBSQZVM,7197-oxg-8083,NA,PayPal,3,2024-02-21T00:00:00Z,2024-02-23T07:00:00Z,Processing,SHIP00739
ORD-0690,01HQZS38ME4HZH8JQN977RFTE8,2746-qzu-7414,3bb1655b-9007-415c-b78a-c6c10a386882,Gift Card,4,2024-02-06T00:00:00Z,2024-02-06T05:00:00Z,Shipped,SHIP00015
ORD-0691,01HQZS38SYW9JTKG2X31JWW224,5004-ezb-9817,NA,PayPal,4,2024-02-09T00:00:00Z,2024-02-09T17:00:00Z,Delivered,SHIP00166
ORD-0692,01HQZS38MSWSKPSJ47RTE0Z30C,6606-fox-4369,NA,Debit Card,5,2024-02-27T00:00:00Z,2024-02-29T11:00:00Z,Delivered,SHIP00022
ORD-0693,01HQZS3AB446YGT89H89T4ZW63,6331-fmm-8857,NA,Debit Card,2,2024-02-24T00:00:00Z,2024-02-24T09:00:00Z,Shipped,SHIP00863
ORD-0694,01HQZS3A60MK2C9GJEBKJ1T82V,9897-mvb-8129,NA,PayPal,2,2024-02-26T00:00:00Z,2024-02-26T01:00:00Z,Cancelled,NA
ORD-0695,01HQZS39NY3AEA9AYBZQBE1JXV,9377-uoq-1066,NA,PayPal,4,2024-02-01T00:00:00Z,2024-02-01T03:00:00Z,Processing,SHIP00626
ORD-0696,01HQZS3A72WHNQVT800NKTXQ6S,0981-nix-4408,NA,Credit Card,5,2024-02-11T00:00:00Z,2024-02-11T11:00:00Z,Shipped,SHIP00733
ORD-0697,01HQZS38QVTXRTE5KZF8QXAVRH,2901-cyy-6826,NA,Credit Card,4,2024-02-23T00:00:00Z,2024-02-23T11:00:00Z,Processing,SHIP00103
ORD-0698,01HQZS3A8D921V4PC8R1SCNXXA,9377-uoq-1066,NA,PayPal,1,2024-02-21T00:00:00Z,2024-02-23T01:00:00Z,Processing,SHIP00780
ORD-0699,01HQZS3A8D921V4PC8R1SCNXXA,2183-bnm-4747,bd6e0641-bf4d-4a0c-a4b6-b3af95eb6065,Gift Card,3,2024-02-20T00:00:00Z,2024-02-21T06:00:00Z,Out for Delivery,SHIP00775
ORD-0700,01HQZS39JTXWR305VZ8JZX342W,6122-rto-7326,NA,Debit Card,2,2024-02-03T00:00:00Z,2024-02-04T05:00:00Z,Processing,SHIP00553
ORD-0701,01HQZS39GX40794N4MMYEYRX99,7013-smv-9960,NA,Debit Card,1,2024-02-22T00:00:00Z,2024-02-23T16:00:00Z,Cancelled,NA
ORD-0702,01HQZS38RX3DP4C776K8W3G24B,3835-may-3630,NA,Debit Card,3,2024-02-07T00:00:00Z,2024-02-07T15:00:00Z,Shipped,SHIP00138
ORD-0703,01HQZS3A8D921V4PC8R1SCNXXA,5546-xzt-7707,NA,NA,4,2024-02-22T00:00:00Z,2024-02-22T15:00:00Z,Pending Payment,NA
ORD-0704,01HQZS39FG5QBNT1QE1GE1RWWP,4488-xnr-2917,NA,Debit Card,5,2024-02-06T00:00:00Z,2024-02-06T18:00:00Z,Shipped,SHIP00497
ORD-0705,01HQZS39N71RXPCMSHSNRACWMS,9825-oll-3303,NA,Credit Card,1,2024-02-15T00:00:00Z,2024-02-17T06:00:00Z,Processing,SHIP00587
ORD-0706,01HQZS3ACA7KDDAAZWS087T2JD,6915-bdh-7259,NA,PayPal,2,2024-02-05T00:00:00Z,2024-02-06T10:00:00Z,Cancelled,NA
ORD-0707,01HQZS39C4CP9WYFXBCMDF1MFP,3448-zlg-3622,NA,Debit Card,5,2024-02-20T00:00:00Z,2024-02-21T15:00:00Z,Processing,SHIP00354
ORD-0708,01HQZS38MN48X875MM6MARW11P,5534-fql-1567,NA,Debit Card,4,2024-02-24T00:00:00Z,2024-02-25T05:00:00Z,Out for Delivery,SHIP00020
ORD-0709,01HQZS38PMDVKB1S9SK6ZAJ6GG,6331-fmm-8857,NA,Debit Card,5,2024-02-18T00:00:00Z,2024-02-20T23:00:00Z,Delivered,SHIP00061
ORD-0710,01HQZS3A3P8MZAB8AHY26TV145,1621-tzo-6773,NA,NA,4,2024-02-12T00:00:00Z,2024-02-14T07:00:00Z,Pending Payment,NA
ORD-0711,01HQZS39FS52NS4NXF080CAZE9,7030-cqe-7798,NA,PayPal,5,2024-02-25T00:00:00Z,2024-02-27T19:00:00Z,Cancelled,NA
ORD-0712,01HQZS38WG8S1THR49J3J5XZ8S,3345-bxq-2562,NA,Debit Card,1,2024-02-16T00:00:00Z,2024-02-16T19:00:00Z,Processing,SHIP00226
ORD-0713,01HQZS3A3P8MZAB8AHY26TV145,8612-swk-4072,NA,Credit Card,4,2024-02-27T00:00:00Z,2024-02-29T21:00:00Z,Processing,SHIP00656
ORD-0714,01HQZS39R51SVV41TZN1PHCRB4,8612-swk-4072,NA,NA,4,2024-02-23T00:00:00Z,2024-02-23T04:00:00Z,Pending Payment,NA
ORD-0715,01HQZS38QVTXRTE5KZF8QXAVRH,3381-fsr-2733,NA,Debit Card,1,2024-02-18T00:00:00Z,2024-02-19T17:00:00Z,Out for Delivery,SHIP00100
